Row.names	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	y
CMC_MSSM_150	-90.8812293843747	134.031033864307	-7.58361298473382	-71.9820760669143	5.89786083200858	-4.91366437502498	5.7772701017367	-14.4652828674433	0
CMC_MSSM_151	-64.5007644790585	115.76383875806	7.67904254781521	-32.8975085668961	2.98496095675109	15.5684654381495	1.25442395500844	-14.5065483646742	0
CMC_MSSM_159	11.5942577455148	52.4565086725122	24.1456468251118	6.36236273499483	18.2525892298552	15.6150919231766	3.45642377540396	-6.27691545546762	0
CMC_MSSM_160	31.0785948932776	50.7755617871388	-10.5333435336322	-29.2970103018311	-11.9874330994269	17.8751120580916	-1.73035858826588	-2.92793504834089	0
CMC_MSSM_161	-32.1074207879127	86.5601743316088	1.8914617479545	-11.625462108905	8.57598586053716	20.9782891000622	1.18688756421101	0.266482161404941	1
CMC_MSSM_163	43.3193072021129	45.6579526598979	-13.6288041453243	-17.4589970998288	-23.724756484205	21.052754245416	-0.0402008328812995	0.886929856687736	1
CMC_MSSM_166	-118.208536887448	141.479238747967	21.7006957115007	-8.38670627822538	1.05972591899084	21.1903320414545	-0.683234748032319	1.45242171435734	1
CMC_MSSM_168	46.5300538055219	31.4832082626471	-5.54141945723765	-12.9841002585478	-11.1336615535972	16.1110605177834	-3.84600124855921	0.875576585278117	1
CMC_MSSM_169	-29.013363757093	81.9080696276179	-5.28135749557058	-27.1601894808424	-15.6567594687391	9.06072200268609	1.28747125876922	-4.44908010656639	1
CMC_MSSM_171	-143.355943388589	206.103313413484	32.2071989526898	-22.1834963221732	10.11866910801	-15.0212244260119	21.9770832506856	-21.1176723311915	1
CMC_MSSM_172	-78.8942234349584	69.8198856340326	53.3441034265629	29.292657743567	69.7430576932032	3.58026410641941	-1.31110383221237	-16.8473049120032	0
CMC_MSSM_173	102.449342850205	-12.9291752619295	3.35639089467509	3.96554932255134	6.30155897430644	15.3943840823056	-1.08590055448428	-5.07571907998816	0
CMC_MSSM_174	-114.40709233294	134.629240406681	44.0915903717149	18.8525406404921	23.8538417386063	19.2197087026883	1.93404266856095	1.62936875334956	0
CMC_MSSM_175	55.9756698296453	25.9400040832794	-44.5940149019692	-18.8857530513636	14.0884424218639	13.5245375057443	-13.1900539060757	4.00757528209384	0
CMC_MSSM_177	7.33898504292571	21.5711758424189	22.347410316833	34.2961437251042	12.630372314609	17.6576226159276	-5.5574733153318	5.63639319524859	0
CMC_MSSM_178	84.8817866515179	-4.02535949828918	5.89133110916165	2.87988928245238	10.025657811212	14.3404601733436	-1.46591652898156	-7.81283148518237	0
CMC_MSSM_179	-105.834833082311	155.142500500001	16.488656940965	-27.1589514038369	0.83729908122554	4.23117920758966	3.54716140794951	-4.17565381261939	0
CMC_MSSM_180	59.6205907340766	38.8139545783442	-13.9043630308103	-22.7185258989056	-22.200655774316	15.9974843079123	0.483942371775868	-0.504930266807033	1
CMC_MSSM_182	59.8806271140772	-1.03666184814407	10.7937426981432	10.3588968929886	14.7033924930827	17.6672312394316	-2.94010530780948	-2.70599290337394	0
CMC_MSSM_183	-17.1883011825131	67.5077421941973	13.8303252979243	-0.568591833131769	-2.8740664507781	22.9795330115074	0.465381887368612	3.83010054195475	0
CMC_MSSM_184	-57.5262228652843	91.5700336629239	27.4227999474649	11.5244702520644	15.4993705827284	22.8310865266508	0.665885027751635	1.89192583713427	0
CMC_MSSM_185	-20.3153403317152	88.8317819866807	-11.2060467493757	-45.265220382148	-6.49920698740677	6.53785606104559	4.54156114238399	-11.3568531338643	0
CMC_MSSM_186	19.248920589041	21.1171326852855	23.7288366875619	11.7563215005836	30.6179971006722	16.2323408202502	-0.377397980006128	-5.16273203211843	0
CMC_MSSM_187	52.8637522959394	5.31034888257757	8.90173107343892	9.51019769347892	9.43667870303825	13.9083029147887	-4.76317271251532	-1.61589200038263	0
CMC_MSSM_188	96.1957563157182	-13.0712029434855	5.36583177818299	0.785286488007138	13.8990706047393	14.5888369230672	-1.17363671399742	-7.07472125470864	0
CMC_MSSM_190	80.4394157178793	5.37491110249732	-2.13121776151766	-1.15342414377422	-4.52030897944291	19.5472187684981	-1.72077287461928	-2.52542720537079	0
CMC_MSSM_192	-4.63680624194267	54.099981313876	16.9398592049038	-0.622518854800301	15.2734102585131	11.8331236116531	-0.385155253763438	-10.702808569665	1
CMC_MSSM_193	-56.708750050554	54.1046431828673	51.6003435022999	30.8646754992081	70.9367736367747	7.62778657810099	-3.03073890219091	-11.4641378893343	1
CMC_MSSM_194	15.6979197486518	66.418385486744	-21.6737655637857	-33.4541170036416	-12.859593507511	12.5388845500791	-6.04812823756269	-0.0312357068144187	1
CMC_MSSM_196	-43.6566180754326	97.768914647819	11.1141429325982	-20.3086483501595	-10.7177108663362	27.7047702630042	2.34031606080183	4.8585809705046	1
CMC_MSSM_197	68.1043100864636	15.470459341656	2.87821450076872	-0.980950363207763	1.66735304058096	15.0345639905321	-0.9621098961303	-9.03914462433498	1
CMC_MSSM_198	10.7862091332643	29.9178695995652	19.5207357044883	15.3536837909253	18.1374361061117	18.5457306380751	-1.70279099567751	-4.4341329509238	1
CMC_MSSM_199	-23.3919916217934	112.711104924967	-17.5390287280021	-40.0792586991662	-34.3847030417452	12.9343409740622	4.72460755742622	-7.17052416218494	1
CMC_MSSM_200	-127.705133409993	180.654320703056	-29.062165171048	-64.012731882997	-57.2050084292751	15.1422804611401	0.129752219705139	3.22486940594414	1
CMC_MSSM_201	37.6359822783713	31.7228692028386	-20.8750487425057	-23.8461807176738	-26.8327367696666	17.2022053622785	-3.08959596416487	-7.05213375841522	1
CMC_MSSM_203	70.0167849623393	10.6883356604617	-1.17468039640076	-2.63448204500687	0.795341246396625	16.8058115320945	-2.29536691327583	-8.24362372687186	0
CMC_MSSM_204	-67.4966003666301	139.091850776211	-30.1046337962661	-83.2713612788377	-33.4131573715677	17.0100810980456	1.92737150533368	-3.08684053167381	1
CMC_MSSM_205	-57.2625432986022	112.941096549943	21.4551025528418	3.8159245732505	-1.95438861595383	17.2018268396724	2.28902408369242	-7.44501309117385	1
CMC_MSSM_206	67.2497362791398	28.7552552765264	-13.5761875240807	-19.6704777474812	-20.463299432856	19.0765659164325	-0.946437686307604	-5.26092229631345	0
CMC_MSSM_208	-13.5739486079591	91.9404956189918	4.41549828986119	-31.3411417651629	1.3733778420711	12.3696083234707	3.07139892705811	-13.0039861965624	0
CMC_MSSM_209	-10.8993158972725	56.5605655152531	13.2338283333231	3.39521991495639	16.2999923806716	14.311897028054	-4.57258514728749	-2.65968891588735	1
CMC_MSSM_210	43.113819366578	40.8866804474152	-6.01731342933798	-11.9236760098692	-18.0842976336905	19.5893104724347	2.86427170265132	-3.11636243368368	1
CMC_MSSM_212	-184.206858826384	216.87666814802	32.7400982282163	-13.3063348654814	-0.136412176593245	12.8966366935704	13.9612090173375	-11.8111903944516	1
CMC_MSSM_213	-118.413898486967	141.065563021972	15.8132021946848	-5.80747689657535	-10.4602724367251	15.5218445235572	-0.587521900311993	-1.79821828085821	1
CMC_MSSM_214	-249.032583694922	373.467460475936	38.6336063262665	-107.939994559188	-33.2453120844892	-38.1033152705324	66.7764276189147	-80.9950818904178	0
CMC_MSSM_215	-43.0339676419531	111.365963132974	-36.495055179012	-68.7559197468151	-30.4052888663462	17.4499540891741	-7.36491081224975	3.70112766463921	0
CMC_MSSM_216	-108.591379097074	171.630597575112	-22.4326568724529	-57.7563340147222	-51.2139512817329	15.8547791134279	-0.0105212377823524	-9.17411724790506	1
CMC_MSSM_217	-152.034072862615	162.591757304703	-6.85681239378145	-74.1444640586357	6.71889955965915	-10.5112789606051	5.01498552306638	-13.1397443038349	0
CMC_MSSM_218	-75.15932723976	125.483197679779	17.9367341890001	1.51323842695556	-14.6261367155721	11.1820088667465	4.67349942420713	6.01258167570694	1
CMC_MSSM_219	-159.635008948148	183.68656567724	13.5772156575274	-40.2003273450306	-6.6490172770758	6.82274875924307	4.08537247528177	-19.6631009304886	0
CMC_MSSM_221	62.7291774419021	35.9814020025243	-11.9235593665196	-20.0026428123012	-6.57254888712851	17.4451075856677	2.53061623832566	-5.83631414942344	0
CMC_MSSM_222	-69.6210533770714	67.9505193060852	21.8649070250841	15.1794177220635	6.38869783371817	13.7289377226992	-4.9008859271743	0.821066825677867	1
CMC_MSSM_223	8.77966046175267	60.2373339018014	-32.337867301186	-33.6609836519256	-49.7009608068151	22.370069632259	-7.32326744876511	6.05528169174567	0
CMC_MSSM_224	-155.429703756388	227.383424306822	-30.958715565532	-95.2938607378422	-60.5666188486299	26.804656976769	0.791166370411883	13.6414763488322	1
CMC_MSSM_225	-51.6741360524458	69.7096091267049	53.4493791854844	19.5098102593031	66.5411285501704	11.7239857327867	0.167233516009718	-1.7825808015972	0
CMC_MSSM_226	92.5953219772814	-7.28749943987573	5.8219589282826	-2.47009499790869	15.2527471777529	13.4011279584745	-0.546686388906766	-7.23901224976916	0
CMC_MSSM_227	96.6048120464497	-4.70462610127693	2.35986138114373	1.76819476764041	6.31052872371322	16.1082719957338	-0.606495548840747	-5.51540903040762	0
CMC_MSSM_228	-41.0559840538196	44.3621808717053	24.4408847944124	13.2172384623731	36.4979794430129	8.84250337057235	-9.87094501963346	8.77799969235472	0
CMC_MSSM_230	32.7143635471217	22.7315875565012	9.07978819755672	-3.20822621929725	24.0321164039615	16.0920673453997	-4.23299971951153	1.40280860729187	0
CMC_MSSM_232	-38.8045030017941	41.2615116652377	28.7325066018816	26.1765305444958	36.4187352978167	11.9790387622357	-5.47124275549316	1.99021046447659	0
CMC_MSSM_233	-17.252800871083	38.5534054648206	34.4508771867847	28.8052561529173	35.7651466969961	12.0388590588429	-4.69291632587042	0.801068439783913	0
CMC_MSSM_234	-57.8095914788505	110.56318375343	12.1999582902919	-12.5659518743318	9.67676264351134	16.5074137808678	-0.0893901110962106	1.13036795370248	0
CMC_MSSM_235	-67.1796632968896	139.512768230419	-5.45261813807402	-13.4311301177184	-44.0462226074962	29.2769824346162	-0.815811910715926	5.7884443472066	0
CMC_MSSM_236	-47.7670567343574	74.5974393735822	8.78067100936373	-8.08424102361728	1.47277834745485	13.2773343846012	-4.65755638382626	-10.9824600742713	0
CMC_MSSM_237	86.4131024381975	6.60067646214555	0.2587769202966	-0.483764630193115	-2.48076796069265	19.1113122343664	-1.44066193055058	-1.3302361427008	0
CMC_MSSM_238	-201.521895095593	246.958123391446	-19.3171562695506	-81.3238430300147	-54.7636185816061	9.95449745599695	9.47534162324983	-24.7878151432064	0
CMC_MSSM_242	-104.126462845641	71.7366035703617	52.4290593279842	42.2476200667229	44.7626265996961	20.1586812239755	-1.77328125963587	1.79411877842585	0
CMC_MSSM_243	87.2026256292915	5.44340704887603	0.657771657812913	-7.37361880489728	1.72684571274321	16.2538899700868	-1.41376231348989	-2.1172712701846	0
CMC_MSSM_244	-39.1328596659341	57.6588573490181	40.5983613683189	18.4820309157226	42.3744956590311	8.11096278185169	-0.458146168440961	-11.0016087370285	0
CMC_MSSM_245	-2.73174788433132	59.8955526393013	5.96968730255402	0.384761738950521	-10.0660091020066	21.8482058554111	-3.50687356608225	2.42659730087908	0
CMC_MSSM_246	22.6469666285653	65.4348675328346	-24.9663910973798	-59.5442231117728	-13.8443094634334	6.05692227718552	-1.08802516708275	-6.98072752886702	0
CMC_MSSM_247	81.2827937521093	-2.76498776723631	-2.59495660662844	-6.14218524823213	1.17436688516358	14.3758223971814	-4.14566416016159	-3.32889418270356	0
CMC_MSSM_248	-5.06624955437105	66.246030336881	17.2322286707983	0.395524782019071	10.9706325008365	19.6192629620855	0.59383191026897	-3.4485590970606	1
CMC_MSSM_249	53.600645358117	29.1943790753501	1.2642288377915	-10.8774711221294	2.76355049359065	11.5777109656215	-1.67566492204348	-8.2968850406522	0
CMC_MSSM_250	100.307768108465	-4.9411768095376	-4.17896666368867	-10.6377121037886	6.17859612377515	13.7933056273213	-4.76397109386927	-2.027804000209	1
CMC_MSSM_251	-104.785016082079	95.8560501288461	38.8623077420783	21.6454800825767	30.311631808993	6.07722446945882	1.33188678594163	-7.51208897174499	0
CMC_MSSM_252	-117.923970512256	213.9856115695	-7.86051140487277	-82.3949896628437	-32.2226374676954	20.5727231156447	12.4529086612362	-1.14960208908431	0
CMC_MSSM_253	-63.1336446765699	114.17677341011	22.0037090500527	-12.1746881953114	4.31835424320614	11.2705118517364	6.51997274795237	-11.3805025838437	1
CMC_MSSM_254	94.6518464327511	1.9032205287857	-9.90411846218884	-12.6670188056105	-10.3758680413705	16.5720991033768	-1.62462725267476	-7.18737423620872	1
CMC_MSSM_255	58.6457205805801	38.7136562496451	-7.36895473455556	-27.9612740661444	-7.19569449640499	15.3456934490583	0.236669474904717	-7.34473190053552	1
CMC_MSSM_257	4.09895420093885	39.4399314166435	9.29099393077814	-0.866387303361023	22.9125591194689	16.2764986743103	-6.5856958799804	1.74784924575958	1
CMC_MSSM_258	-181.822795983574	273.868320034007	52.3767841255729	-43.7376090416391	-42.2676373942656	5.07863518856229	46.242659390783	-7.42060098583454	1
CMC_MSSM_259	-113.95276605517	137.615228437772	40.2263775798288	8.47150330590229	30.6805979531169	3.65588711569614	8.13756850742676	-22.4997027735834	0
CMC_MSSM_260	-37.8212077408159	71.3362887525856	38.1390398662977	16.4485119179771	42.4587577531823	11.1943818326328	2.04806947067769	-13.6865940040999	1
CMC_MSSM_261	61.2035160637423	37.0132293221576	-2.85978228158151	-13.764078161108	-12.5144878944401	21.2409782982841	2.42371209514706	-1.8407728797863	0
CMC_MSSM_262	77.0716337009213	18.1186052826689	-7.06689426510604	-14.9636662914912	-6.37402459470272	18.0720320458722	-0.962573567053764	-6.62976140979663	1
CMC_MSSM_263	101.807914149925	-19.9386380781737	5.49785211805969	3.1005378760361	14.2095598250348	15.8167669195687	-1.68362915131565	-4.59121089460188	0
CMC_MSSM_264	-49.9295713018688	71.9819679229691	35.1314068834798	22.068761420725	28.3908002135522	14.428693153277	1.39357555957163	-1.83001978699403	0
CMC_MSSM_265	-352.845483440426	413.170196690637	-32.4085659800106	-131.954215272678	-125.850826452604	22.3495494846536	15.1041787780292	26.5191680176226	1
CMC_MSSM_266	-142.173713851821	189.172981740366	35.2752066868304	20.8234286221376	-26.6142334562889	27.2087007992508	7.36133017759334	17.2037112777247	1
CMC_MSSM_269	92.0151785975456	11.3729826171717	-15.9537299839713	-22.6368991633846	-9.18873207135946	17.8128538520328	-3.68604323749016	-1.42255297778946	1
CMC_MSSM_270	-87.4235386267778	105.953529390848	31.421002888333	-12.125078266331	39.0152599176465	-4.27589518798928	2.80158041041663	-26.5217381544851	0
CMC_MSSM_271	67.6610266047548	3.39766956231975	1.89376722517175	-6.51972468414054	13.3094674101872	13.908695296755	-4.09265454944495	-4.47649309162798	1
CMC_MSSM_272	89.56177526826	-0.00582764118838413	6.09647344307977	5.16958450726978	6.36425330163801	16.0372790569354	-1.20103881521692	-3.51575341415647	0
CMC_MSSM_274	63.4972537056341	32.1772012017407	-4.36555508281861	-8.80674346616755	-13.9752209581323	21.8593660457409	1.00816304860574	-1.46508272071757	0
CMC_MSSM_277	-29.4640130247151	42.7327784579179	36.3651718101758	26.7462420201516	36.9606034741088	21.3361049185287	-3.20894063210894	7.24201649047115	1
CMC_MSSM_278	36.9863978916736	39.098082661293	10.8059823560548	2.72636913751301	2.8226428364698	17.624668777362	0.130884836330167	-4.14228071385016	0
CMC_MSSM_279	99.3778210574922	-3.87004402502584	0.384395799428293	-2.33523300439818	2.01057257796908	17.8500865715231	0.293677369377466	-5.19870615635987	1
CMC_MSSM_280	-126.681952536911	237.105222832231	1.15134335351	-79.7800647374161	-43.7808831120592	13.148027885779	17.7894686875296	-26.6430996913505	0
CMC_MSSM_281	-105.615352950922	148.351891494445	5.40957385266567	-46.6263433911679	5.8530975688075	7.69620456698899	-7.0402171835238	2.16833620316263	0
CMC_MSSM_282	77.3563710785463	24.5077138183974	-4.9440969023044	-17.1736774694512	-9.27191241822512	16.922026518627	0.201663700949466	-4.59792051484485	0
CMC_MSSM_288	51.6351147197091	48.4487715154059	-18.6772335210632	-35.3539714825537	-26.7613634171779	16.5522465807893	0.1316001685681	-2.14880145554595	1
CMC_MSSM_289	-22.4296496662604	72.5022268559151	10.1501564718576	5.7271633509991	-8.72559831024997	20.4896701736974	-3.49663357286432	0.846916741166829	1
CMC_MSSM_290	8.78859776747854	51.5106630123919	0.248997804844039	-5.8313740512303	-14.1610236931438	21.1431289478668	-5.15463976970975	5.89731632899491	1
CMC_MSSM_291	51.4431244808119	31.1930185027443	-5.78372564217141	1.17010126675754	-24.45300103654	23.0340232732059	-4.1189552265208	2.19707023639195	1
CMC_MSSM_292	-86.4382969053238	151.790400962859	15.247440351512	-52.3373373961174	15.7916347889499	-6.32707332462434	9.80847185166319	-15.1958288674146	0
CMC_MSSM_294	104.995841926655	-8.88608161139891	-1.53448680876527	-1.86872870036193	-0.134076459801339	16.0524852202716	-1.08369705933954	-3.83385331485195	1
CMC_MSSM_295	88.7655531175638	-0.636579479934698	4.40050290667297	1.13725920732084	11.3060328491845	16.5153765658152	-1.09375560160801	-4.34342669068888	1
CMC_MSSM_296	-111.567800598891	195.958230822913	-13.7199454467655	-80.5082226761595	-28.1281502188051	2.07090611759638	7.56371696571779	-15.4794377366254	1
CMC_MSSM_297	49.878013933907	5.74690888307313	6.03254663864076	5.65070778756643	5.85947572485178	15.1711404214451	-4.57065826519016	-1.21442682777225	1
CMC_MSSM_298	-104.596283537266	110.812568737894	41.6336623935794	43.6528393264348	13.1732781238725	7.18817380004789	-1.27715485061769	1.79335122531597	1
CMC_MSSM_299	23.4921008476195	76.9229359909326	-13.2146157356596	-23.6212898092751	-34.3995143585971	22.7738314771192	1.31722150259512	-3.10383229730843	1
CMC_MSSM_300	-111.12960238642	176.470964112306	0.183453886220606	-38.3897037468241	-41.5199756813784	19.7633708769383	5.71369496897546	2.02702285847712	1
CMC_MSSM_301	-158.371697445359	148.87705463298	106.938225541829	73.0174221960782	120.981277041293	-30.2369046988424	11.4651761425639	-30.8141948561426	1
CMC_MSSM_304	-378.98467335531	341.965452318552	77.2291220661358	26.3493228099331	17.3463274942667	-0.870702463771997	10.0773533383311	26.6333664921482	1
CMC_MSSM_305	-51.5544638013575	46.0874624365303	38.4079728228743	19.0216948915337	57.1891744917373	5.23101547573972	0.274338072176929	-6.38433984407258	1
CMC_MSSM_306	109.461693114794	-16.39597153725	1.04882162320717	-1.35158191942331	8.03341589108024	14.5101555686369	-0.0119483422857696	-7.66638187956655	1
CMC_MSSM_307	-21.729213260128	67.7170100772997	21.9862391112881	8.8232077167896	15.6674559781353	18.7881296935051	-2.01222839719276	5.26909099579879	1
CMC_MSSM_308	-90.5533968138817	171.046057315917	-55.0485932818087	-78.4215835821479	-65.9249021001909	33.2017469451589	-6.58653713868801	30.6698081181444	1
CMC_MSSM_309	-352.350213182047	262.660615591319	150.743330172076	73.3633995476555	161.157323938454	-50.19163522698	18.9955569975954	-43.8787134546685	1
CMC_MSSM_310	-248.871659591746	263.245229652675	-11.5688429200371	-51.8560577928892	-51.048331175327	11.1519787772486	-12.9022329397622	27.469473224608	1
CMC_MSSM_311	87.8832622570023	2.50226685231013	-5.38941917972471	-5.75201570590269	-6.98981865289613	16.5915789509024	-2.27261705332153	-5.43510554578021	1
CMC_MSSM_312	84.0167103565004	2.71336444108267	4.72934995716731	3.52171379664562	5.28486148306239	15.3944523180961	-1.15641265381787	-3.62486289798227	1
CMC_MSSM_313	24.8345476279745	73.3665258904049	-11.4317765338779	-9.80411671936111	-35.9039059914814	25.2830381359211	-3.64662091244819	7.29727490566089	1
CMC_MSSM_314	1.48893847490345	36.5927549525546	15.3024829979901	10.5116070945806	11.5250272712201	20.3740786492991	-3.62409970296737	1.06091987419643	0
CMC_MSSM_315	-106.023724904397	183.663561338294	-8.82908809275772	-61.4678157068168	-28.4689778879476	0.0288415830200608	9.76807809322469	4.33685605896001	1
CMC_MSSM_316	-31.6274672254531	39.3847539416841	-16.3332146108167	-83.5864642877144	84.0342457774345	-24.5095056459513	-42.4386582886849	13.7000372574848	1
CMC_MSSM_319	14.9480726078201	16.2380250507056	24.7055304136851	20.8053395072656	28.8515523521705	14.6241416229601	-3.18912308657846	-4.45587255527232	1
CMC_MSSM_320	-99.7101876087661	158.313672996009	7.99853449253656	-35.0211429239123	-2.27911114759724	5.66645406339744	5.8477962258702	7.55512963519212	1
CMC_MSSM_321	29.3682875821588	42.4116274853921	-3.51511745061821	-4.73526520111643	-10.88752868634	22.605054407158	-3.94007339382795	3.87718465794748	1
CMC_MSSM_322	-176.290019383176	247.234168178975	4.48499208815906	-50.0492339979521	-45.0228984958936	21.1828459876244	13.2389388815502	13.4938695584528	1
CMC_MSSM_323	-42.6638399962369	128.3584332304	-12.1348512342381	-46.9511800785108	-31.8480896312972	7.6545459457068	4.71911228275495	-4.33352240687921	1
CMC_MSSM_325	111.22916522334	-14.2723301314435	1.70287428407473	-1.72002367567926	7.67517689795367	15.5513506872876	-1.14062476117091	-5.75550788998792	0
CMC_MSSM_326	-104.432670752829	147.845584717766	4.33879926161162	-32.2493838443517	-10.5498450224857	11.1269695461454	1.61764705024885	-25.1823051542251	1
CMC_MSSM_327	-27.4721461744643	82.7043413784642	5.22963349877009	-7.47815053225507	-3.5516448206567	19.7177052700803	-1.51959668053132	2.55610524982606	1
CMC_MSSM_330	66.2157244019486	27.4632425992345	-10.4158707091554	-11.7861704451629	-13.9878725248897	18.4441982110746	0.489186981294375	-2.49099919139988	1
CMC_MSSM_331	5.82613086813116	78.5089513085759	6.61219073643076	-5.75496206607686	-4.93425650097405	21.6806400215725	0.858761101996075	-0.413308175818629	1
CMC_MSSM_332	-30.6033285585956	71.6457258703945	19.1506534416872	8.51836466364865	4.32001400050178	17.5352439575741	-0.288117366956423	4.46182474969371	1
CMC_MSSM_333	-230.438780457385	264.902805560963	-3.83191033055885	-28.7361670324293	-92.7155115207345	36.84935354153	3.4004907948692	28.6843592464681	1
CMC_MSSM_334	80.5601545759472	6.28520256716423	0.409021441715149	-0.888438968978813	-2.93324690669162	17.7046216347127	-1.96462728159414	-5.85744230453998	1
CMC_MSSM_335	63.8289358645422	-2.84228834786473	4.21089312988745	1.15430712289608	10.7023773463957	17.532071851239	-4.97868224253558	-0.937376857416763	1
CMC_MSSM_336	-65.8768858677884	126.188336337531	1.01157087186006	-18.6578369820177	-24.4702387649998	29.4896425212517	-3.20741512097798	21.1251882736598	1
CMC_MSSM_337	-8.3970202511308	85.8500326675384	4.28678516002067	-16.0983166312685	-5.30069609600175	21.1495690430437	-2.39369294355043	6.07512654370861	1
CMC_MSSM_338	-82.2714245839973	60.5441078388287	43.463165913521	24.6446683077728	49.9118291997748	12.7949380522936	-3.44900424964661	-0.462916954105423	1
CMC_MSSM_339	-210.864023608344	233.993750801002	-21.294492733373	-14.8579072315642	-51.5209582296225	38.015581579461	-1.70309127122148	31.4734604778785	1
CMC_MSSM_340	69.9117736536883	7.33412934111844	1.63677316391714	-4.09568603839196	4.6992672780205	13.503013908616	-1.89721862185498	-3.19256640468633	1
CMC_MSSM_341	28.8837583944185	61.5608518416151	0.908933192420819	-11.3887949402617	-10.3833349789801	20.9596743090016	-1.5639531601085	4.74658123068331	1
CMC_MSSM_343	7.21043593906506	74.9938516029801	-34.4914612002791	-49.37565343862	-33.6718365188985	20.2006832209742	-7.21259606282111	4.44943885849254	1
CMC_MSSM_344	45.3853728297917	36.2729339864361	-4.22688533609171	-9.33911761946631	-14.4772796364562	18.129163259327	-1.7505021742214	-2.44158108935736	1
CMC_MSSM_345	-99.778922017285	175.88380952288	-24.9658933321722	-65.9666229242272	-56.9429243176347	17.1118785196158	3.5585253757381	8.06262053607594	1
CMC_MSSM_346	99.2137964662421	-11.6973318931993	1.80010603719299	-2.61214877636356	17.1023370914692	13.2146541118986	-3.49469298587905	-1.67763582446922	1
CMC_MSSM_347	99.5660384604156	-12.284506474249	3.61153204282605	-1.64466351455799	14.1838098099559	13.7225389483711	-2.98027712676826	-5.52304652022638	1
CMC_MSSM_348	-61.9183811828609	129.311054599025	-13.5113931600269	-43.8816574266527	-29.9637719155801	16.8758829056113	-1.56327505390385	4.55859645971515	1
CMC_MSSM_349	-44.7195272626149	108.142746115998	5.16048688169139	-29.1273432005953	1.87732991705905	15.186405199693	-4.72688888375598	9.54807928778917	1
CMC_MSSM_350	89.9767283215761	0.227836180617509	-5.66174887825981	-9.67797109355172	-2.65408939716015	14.3364219094791	-2.28182098182329	-4.44448618632408	1
CMC_MSSM_352	-97.7332308583376	136.34776837122	25.246878223809	-10.6579201716591	1.05016935676272	28.9094115844632	0.639814098545439	10.5350574110064	1
CMC_MSSM_354	-68.708720985937	101.351748460083	21.3924217840462	-2.58806731288268	7.19753903516057	25.9421909903211	-1.36025557907311	2.12371601180286	1
CMC_MSSM_355	20.0422271057417	67.7775918838272	-1.02572467144393	-19.3764250039078	-12.1423333801004	18.2148895253057	3.86764340405671	-5.7881790558962	1
CMC_MSSM_356	-53.6401522428823	109.504634592798	-3.94368865911735	-16.8852987813081	-17.1512271825678	25.0155507641754	0.529112240883154	1.6884864543458	1
CMC_MSSM_357	-19.6361998667492	91.2381904139042	11.8751557670485	-15.039521953815	1.81053480066212	11.9940860695017	1.65249393193003	-6.27604804350094	1
CMC_MSSM_358	-0.568335557535665	47.6662286915157	28.4991126353936	10.3530326632243	30.6273897340414	16.424730562734	-0.0212022920643362	-5.50848029704905	0
CMC_MSSM_359	-8.45660692652001	44.3514072705283	33.643915838182	8.25158596813064	39.8767725653518	17.323648833152	0.522605879883365	2.53710733271725	1
CMC_MSSM_360	-62.9763307337427	114.921517415557	-10.036034895523	-41.7542702932347	-23.419062986698	18.3328570540497	1.70157108254228	0.777941400332341	1
CMC_MSSM_361	28.2332600985972	69.3145110198217	-15.160578966138	-28.0138348108787	-23.0139844343438	22.7367594182157	-3.10409337357416	7.19437340796848	1
CMC_MSSM_362	-88.0842920381428	98.92738764466	39.4736919875291	16.9984272278241	22.1351749298292	24.992496006842	2.68831201972325	5.33828449822878	1
CMC_MSSM_363	1.11350973525174	84.1693564384458	-20.8272494666318	-26.135335204167	-43.289345840572	20.3618920488917	-1.45162583174578	4.5057454117918	1
CMC_MSSM_364	-72.7413425516791	85.6423532217101	51.5721479801968	21.7714597075958	66.2056179107239	9.26910728820499	-0.890972527528467	-3.22373452142287	1
CMC_MSSM_365	-52.5982047205488	110.489191424268	9.83440131946046	-23.8931866763006	10.6133795304464	16.3087400215415	0.5352006850632	7.05691896753863	0
CMC_MSSM_366	72.925931722773	23.1238566350662	-13.7574014729299	-28.8666003040633	-5.86284221731259	8.33502323391077	0.569935435362924	-15.3692207162339	1
CMC_MSSM_367	-28.6217601694632	120.739141356297	-6.89070890508432	-22.7411517640922	-31.3076179286848	22.9833638304203	-0.82255049624869	8.11215862155148	1
CMC_MSSM_369	-0.104173182189245	31.6487882520809	28.6605304899298	8.7722522763018	39.1922987772054	13.7512746174143	-0.679955782939692	-5.72018657395913	0
CMC_MSSM_370	-109.481127851242	132.244198188937	19.2567038258165	4.43836714429609	3.07826564939479	-1.41098539232383	0.0502128843680003	-16.4533221259155	1
CMC_MSSM_371	-147.461840985585	185.269373618731	25.8344753785046	-11.8056889960246	0.936574638750951	18.4320062106677	6.17084470491211	-8.16564265063426	1
CMC_MSSM_372	-183.000813764468	201.851873916732	-23.4638608897543	-97.7637417224107	-33.9402135222268	-17.7299120101711	4.27507810878147	-5.88332066476809	1
CMC_MSSM_373	25.8078086451571	46.0027912033331	2.86166536156282	-5.38816329115447	-3.80318905117058	18.3422282178064	-0.772217480515752	-0.839809836054863	1
